Rank: 1, Movie: 3740, Rating: 5.0
Rank: 1025, Movie: 6979, Rating: 2.862166702215263
Rank: 1026, Movie: 204, Rating: 2.8571428571428577
Rank: 1027, Movie: 21, Rating: 2.857142857142857
Rank: 1028, Movie: 52604, Rating: 2.8559322033898304
Rank: 1029, Movie: 3968, Rating: 2.848922037050405
Rank: 1030, Movie: 46970, Rating: 2.848922037050405
Rank: 1031, Movie: 30793, Rating: 2.8472477494607795
Rank: 1032, Movie: 180, Rating: 2.8468626966596884
Rank: 1033, Movie: 5956, Rating: 2.8396263677586857
Rank: 1034, Movie: 208, Rating: 2.839568814820162
Rank: 1035, Movie: 2953, Rating: 2.8333333333333335
Rank: 1036, Movie: 7318, Rating: 2.8333333333333335
Rank: 1037, Movie: 81229, Rating: 2.8333333333333335
Rank: 1038, Movie: 3979, Rating: 2.8269789845743625
Rank: 1039, Movie: 96737, Rating: 2.820876571983399
Rank: 1040, Movie: 736, Rating: 2.8181818181818183
Rank: 1041, Movie: 1690, Rating: 2.8180256257554785
Rank: 1042, Movie: 80463, Rating: 2.8174080666144317
Rank: 1043, Movie: 53996, Rating: 2.81645090893026
Rank: 1044, Movie: 120799, Rating: 2.8095238095238098
Rank: 1045, Movie: 48385, Rating: 2.8071398156788296
Rank: 1046, Movie: 2694, Rating: 2.8067596096583043
Rank: 1047, Movie: 102033, Rating: 2.8067596096583043
Rank: 1048, Movie: 2424, Rating: 2.8046890022421445
Rank: 1049, Movie: 2395, Rating: 2.8036189206348032
Rank: 1050, Movie: 6534, Rating: 2.803342152089908
Rank: 1051, Movie: 4979, Rating: 2.8023887900078357
Rank: 1052, Movie: 5009, Rating: 2.8
Rank: 1053, Movie: 6157, Rating: 2.8
Rank: 1054, Movie: 57368, Rating: 2.799803227510858
Rank: 1055, Movie: 2, Rating: 2.7974639858355173
Rank: 1056, Movie: 8949, Rating: 2.792201645123548
Rank: 1057, Movie: 5995, Rating: 2.7857142857142856
Rank: 1058, Movie: 102123, Rating: 2.785405741128412
Rank: 1059, Movie: 72226, Rating: 2.785405741128412
Rank: 1060, Movie: 72641, Rating: 2.785405741128412
Rank: 1061, Movie: 8361, Rating: 2.7835242705176557
Rank: 1062, Movie: 2232, Rating: 2.7822875655532293
Rank: 1063, Movie: 8464, Rating: 2.7787453465755356
Rank: 1064, Movie: 2599, Rating: 2.7766556939890306
Rank: 1065, Movie: 139642, Rating: 2.771243444677047
Rank: 1066, Movie: 91323, Rating: 2.771243444677047
Rank: 1067, Movie: 71135, Rating: 2.771243444677047
Rank: 1068, Movie: 128975, Rating: 2.771243444677047
Rank: 1069, Movie: 101864, Rating: 2.7647117439498547
Rank: 1070, Movie: 4900, Rating: 2.7570811482256823
Rank: 1071, Movie: 5025, Rating: 2.7570811482256823
Rank: 1072, Movie: 104211, Rating: 2.7570811482256823
Rank: 1073, Movie: 231, Rating: 2.7546766111151215
Rank: 1074, Movie: 45499, Rating: 2.7501536718101707
Rank: 1075, Movie: 11, Rating: 2.75
Rank: 1076, Movie: 708, Rating: 2.75
Rank: 1077, Movie: 8984, Rating: 2.75
Rank: 1078, Movie: 849, Rating: 2.75
Rank: 1079, Movie: 1061, Rating: 2.75
Rank: 1080, Movie: 2340, Rating: 2.75
Rank: 1081, Movie: 3173, Rating: 2.75
Rank: 1082, Movie: 135887, Rating: 2.75
Rank: 1083, Movie: 5617, Rating: 2.75
Rank: 1084, Movie: 8937, Rating: 2.7429188517743177
Rank: 1085, Movie: 52328, Rating: 2.7429188517743177
Rank: 1086, Movie: 4228, Rating: 2.7429188517743177
Rank: 1087, Movie: 88163, Rating: 2.7429188517743177
Rank: 1088, Movie: 71264, Rating: 2.7365183866771137
Rank: 1089, Movie: 5502, Rating: 2.733703795198366
Rank: 1090, Movie: 106916, Rating: 2.728756555322953
Rank: 1091, Movie: 4343, Rating: 2.7257081148225684
Rank: 1092, Movie: 37386, Rating: 2.7222222222222223
Rank: 1093, Movie: 34048, Rating: 2.714436263156561
Rank: 1094, Movie: 2985, Rating: 2.709160741126348
Rank: 1095, Movie: 2671, Rating: 2.707197296331053
Rank: 1096, Movie: 2724, Rating: 2.707197296331053
Rank: 1097, Movie: 5014, Rating: 2.707197296331053
Rank: 1098, Movie: 115713, Rating: 2.7045064064388695
Rank: 1099, Movie: 95510, Rating: 2.7029058575354403
Rank: 1100, Movie: 44199, Rating: 2.7001967724891416
Rank: 1101, Movie: 8533, Rating: 2.69784407410081
Rank: 1102, Movie: 46723, Rating: 2.69784407410081
Rank: 1103, Movie: 5881, Rating: 2.69784407410081
Rank: 1104, Movie: 41569, Rating: 2.6967109437644052
Rank: 1105, Movie: 83134, Rating: 2.694915254237288
Rank: 1106, Movie: 225, Rating: 2.6936733876897305
Rank: 1107, Movie: 3386, Rating: 2.6936733876897305
Rank: 1108, Movie: 83613, Rating: 2.6920840617025505
Rank: 1109, Movie: 5219, Rating: 2.6920840617025505
Rank: 1110, Movie: 56775, Rating: 2.6920840617025505
Rank: 1111, Movie: 4776, Rating: 2.6915697632905293
Rank: 1112, Movie: 7147, Rating: 2.685062223351615
Rank: 1113, Movie: 103042, Rating: 2.6845127876030532
Rank: 1114, Movie: 47610, Rating: 2.679137629640324
Rank: 1115, Movie: 7173, Rating: 2.679137629640324
Rank: 1116, Movie: 33162, Rating: 2.6779661016949152
Rank: 1117, Movie: 108945, Rating: 2.673021015425638
Rank: 1118, Movie: 3254, Rating: 2.673021015425638
Rank: 1119, Movie: 4643, Rating: 2.672844366751728
Rank: 1120, Movie: 6287, Rating: 2.669784407410081
Rank: 1121, Movie: 5872, Rating: 2.66873228039942
Rank: 1122, Movie: 8865, Rating: 2.6666666666666665
Rank: 1123, Movie: 704, Rating: 2.6666666666666665
Rank: 1124, Movie: 99112, Rating: 2.6666666666666665
Rank: 1125, Movie: 2054, Rating: 2.6666666666666665
Rank: 1126, Movie: 84601, Rating: 2.6666666666666665
Rank: 1127, Movie: 2860, Rating: 2.6666666666666665
Rank: 1128, Movie: 3827, Rating: 2.6666666666666665
Rank: 1129, Movie: 3889, Rating: 2.6666666666666665
Rank: 1130, Movie: 4232, Rating: 2.6666666666666665
Rank: 1131, Movie: 37731, Rating: 2.6666666666666665
Rank: 1132, Movie: 37741, Rating: 2.6666666666666665
Rank: 1133, Movie: 5093, Rating: 2.6666666666666665
Rank: 1134, Movie: 5449, Rating: 2.6666666666666665
Rank: 1135, Movie: 5804, Rating: 2.6666666666666665
Rank: 1136, Movie: 6593, Rating: 2.6666666666666665
Rank: 1137, Movie: 3994, Rating: 2.6653928407160543
Rank: 1138, Movie: 434, Rating: 2.6610169491525424
Rank: 1139, Movie: 120466, Rating: 2.660431185179838
Rank: 1140, Movie: 5299, Rating: 2.6579782674352592
Rank: 1141, Movie: 67255, Rating: 2.642702870564206
Rank: 1142, Movie: 80219, Rating: 2.642702870564206
Rank: 1143, Movie: 5481, Rating: 2.6377432936660803
Rank: 1144, Movie: 57528, Rating: 2.6346153846153846
Rank: 1145, Movie: 1876, Rating: 2.6310607050308983
Rank: 1146, Movie: 53972, Rating: 2.6267455658355816
Rank: 1147, Movie: 79695, Rating: 2.625153766328371
Rank: 1148, Movie: 63113, Rating: 2.6247852354137833
Rank: 1149, Movie: 6059, Rating: 2.622528131998222
Rank: 1150, Movie: 173, Rating: 2.613519219316609
Rank: 1151, Movie: 8810, Rating: 2.613519219316609
Rank: 1152, Movie: 6297, Rating: 2.613519219316609
Rank: 1153, Movie: 52281, Rating: 2.611126989703696
Rank: 1154, Movie: 4238, Rating: 2.6022532032194348
Rank: 1155, Movie: 8866, Rating: 2.6
Rank: 1156, Movie: 1562, Rating: 2.6
Rank: 1157, Movie: 3633, Rating: 2.6
Rank: 1158, Movie: 6548, Rating: 2.5885621722338525
Rank: 1159, Movie: 53519, Rating: 2.581794834499598
Rank: 1160, Movie: 34150, Rating: 2.572838039281039
Rank: 1161, Movie: 54259, Rating: 2.5725708114822567
Rank: 1162, Movie: 31696, Rating: 2.5714285714285716
Rank: 1163, Movie: 156609, Rating: 2.5566491858054587
Rank: 1164, Movie: 84954, Rating: 2.5419825032523695
Rank: 1165, Movie: 87485, Rating: 2.537412888920972
Rank: 1166, Movie: 5401, Rating: 2.5283245929027296
Rank: 1167, Movie: 8957, Rating: 2.52597841469739
Rank: 1168, Movie: 94677, Rating: 2.5141622964513646
Rank: 1169, Movie: 5363, Rating: 2.5141622964513646
Rank: 1170, Movie: 5941, Rating: 2.5141622964513646
Rank: 1171, Movie: 6953, Rating: 2.5141622964513646
Rank: 1172, Movie: 56587, Rating: 2.5141622964513646
Rank: 1173, Movie: 122924, Rating: 2.5139645266846538
Rank: 1174, Movie: 67734, Rating: 2.5131740806661442
Rank: 1175, Movie: 4388, Rating: 2.509353222230243
Rank: 1176, Movie: 31, Rating: 2.5000000000000004
Rank: 1177, Movie: 5630, Rating: 2.5000000000000004
Rank: 1178, Movie: 90345, Rating: 2.5
Rank: 1179, Movie: 420, Rating: 2.5
Rank: 1180, Movie: 8983, Rating: 2.5
Rank: 1181, Movie: 1513, Rating: 2.5
Rank: 1182, Movie: 2412, Rating: 2.5
Rank: 1183, Movie: 3882, Rating: 2.5
Rank: 1184, Movie: 53318, Rating: 2.5
Rank: 1185, Movie: 79293, Rating: 2.5
Rank: 1186, Movie: 5900, Rating: 2.5
Rank: 1187, Movie: 87869, Rating: 2.5
Rank: 1188, Movie: 55269, Rating: 2.5
Rank: 1189, Movie: 47099, Rating: 2.5
Rank: 1190, Movie: 162606, Rating: 2.5
Rank: 1191, Movie: 3977, Rating: 2.4957895807301465
Rank: 1192, Movie: 114935, Rating: 2.4858377035486354
Rank: 1193, Movie: 58998, Rating: 2.4858377035486354
Rank: 1194, Movie: 54256, Rating: 2.473619387067785
Rank: 1195, Movie: 5459, Rating: 2.4678630604323475
Rank: 1196, Movie: 45447, Rating: 2.4594119100209344
Rank: 1197, Movie: 5313, Rating: 2.4594119100209344
Rank: 1198, Movie: 60074, Rating: 2.45757400710919
Rank: 1199, Movie: 8969, Rating: 2.4514162296451363
Rank: 1200, Movie: 95, Rating: 2.4285714285714284
Rank: 1201, Movie: 3624, Rating: 2.4202788289749133
Rank: 1202, Movie: 5128, Rating: 2.4090128128777395
Rank: 1203, Movie: 111364, Rating: 2.404170868082878
Rank: 1204, Movie: 4344, Rating: 2.40172128035816
Rank: 1205, Movie: 158, Rating: 2.4
Rank: 1206, Movie: 3755, Rating: 2.4
Rank: 1207, Movie: 4890, Rating: 2.3977467967805652
Rank: 1208, Movie: 91094, Rating: 2.3841681234051006
Rank: 1209, Movie: 653, Rating: 2.378731813188835
Rank: 1210, Movie: 104879, Rating: 2.3559322033898304
Rank: 1211, Movie: 101112, Rating: 2.348922037050405
Rank: 1212, Movie: 5151, Rating: 2.339568814820162
Rank: 1213, Movie: 2321, Rating: 2.333614340980544
Rank: 1214, Movie: 996, Rating: 2.3333333333333335
Rank: 1215, Movie: 34334, Rating: 2.3333333333333335
Rank: 1216, Movie: 2713, Rating: 2.3333333333333335
Rank: 1217, Movie: 3355, Rating: 2.3333333333333335
Rank: 1218, Movie: 85796, Rating: 2.3333333333333335
Rank: 1219, Movie: 61248, Rating: 2.3333333333333335
Rank: 1220, Movie: 102716, Rating: 2.3333333333333335
Rank: 1221, Movie: 5400, Rating: 2.3333333333333335
Rank: 1222, Movie: 72378, Rating: 2.3333333333333335
Rank: 1223, Movie: 7346, Rating: 2.330215592589919
Rank: 1224, Movie: 59615, Rating: 2.3278798849735565
Rank: 1225, Movie: 111743, Rating: 2.2995680375797765
Rank: 1226, Movie: 8966, Rating: 2.285405741128412
Rank: 1227, Movie: 4974, Rating: 2.285405741128412
Rank: 1228, Movie: 131013, Rating: 2.271243444677047
Rank: 1229, Movie: 93443, Rating: 2.2570811482256823
Rank: 1230, Movie: 186, Rating: 2.25
Rank: 1231, Movie: 481, Rating: 2.25
Rank: 1232, Movie: 802, Rating: 2.25
Rank: 1233, Movie: 58293, Rating: 2.25
Rank: 1234, Movie: 3252, Rating: 2.25
Rank: 1235, Movie: 4023, Rating: 2.25
Rank: 1236, Movie: 56949, Rating: 2.25
Rank: 1237, Movie: 1625, Rating: 2.2375449495378934
Rank: 1238, Movie: 2060, Rating: 2.228756555322953
Rank: 1239, Movie: 4247, Rating: 2.228756555322953
Rank: 1240, Movie: 96588, Rating: 2.228756555322953
Rank: 1241, Movie: 96821, Rating: 2.228756555322953
Rank: 1242, Movie: 256, Rating: 2.2
Rank: 1243, Movie: 5524, Rating: 2.19784407410081
Rank: 1244, Movie: 72011, Rating: 2.1920840617025505
Rank: 1245, Movie: 2701, Rating: 2.1814880714095044
Rank: 1246, Movie: 5679, Rating: 2.148258012861894
Rank: 1247, Movie: 435, Rating: 2.142857142857143
Rank: 1248, Movie: 138036, Rating: 2.105522451728859
Rank: 1249, Movie: 374, Rating: 2.1
Rank: 1250, Movie: 3809, Rating: 2.1
Rank: 1251, Movie: 74789, Rating: 2.09655785260965
Rank: 1252, Movie: 1974, Rating: 2.0952380952380953
Rank: 1253, Movie: 61160, Rating: 2.0909871871222605
Rank: 1254, Movie: 140711, Rating: 2.042486889354094
Rank: 1255, Movie: 3861, Rating: 2.042486889354094
Rank: 1256, Movie: 4167, Rating: 2.042486889354094
Rank: 1257, Movie: 6264, Rating: 2.042486889354094
Rank: 1258, Movie: 56941, Rating: 2.042486889354094
Rank: 1259, Movie: 32031, Rating: 2.0337980482915223
Rank: 1260, Movie: 134368, Rating: 2.0283245929027296
Rank: 1261, Movie: 4020, Rating: 2.0283245929027296
Rank: 1262, Movie: 4958, Rating: 2.0283245929027296
Rank: 1263, Movie: 59725, Rating: 2.028059666690729
Rank: 1264, Movie: 4639, Rating: 2.028059666690729
Rank: 1265, Movie: 4700, Rating: 2.028059666690729
Rank: 1266, Movie: 370, Rating: 2.0256410256410255
Rank: 1267, Movie: 107406, Rating: 2.025118030705321
Rank: 1268, Movie: 3511, Rating: 2.0190630462769126
Rank: 1269, Movie: 7323, Rating: 2.0190630462769126
Rank: 1270, Movie: 3825, Rating: 2.018706444460486
Rank: 1271, Movie: 58162, Rating: 2.0141622964513646
Rank: 1272, Movie: 1591, Rating: 2.0141622964513646
Rank: 1273, Movie: 6564, Rating: 2.0112660160971743
Rank: 1274, Movie: 168, Rating: 2.0
Rank: 1275, Movie: 393, Rating: 2.0
Rank: 1276, Movie: 737, Rating: 2.0
Rank: 1277, Movie: 762, Rating: 2.0
Rank: 1278, Movie: 8977, Rating: 2.0
Rank: 1279, Movie: 50442, Rating: 2.0
Rank: 1280, Movie: 2085, Rating: 2.0
Rank: 1281, Movie: 2723, Rating: 2.0
Rank: 1282, Movie: 27788, Rating: 2.0
Rank: 1283, Movie: 3821, Rating: 2.0
Rank: 1284, Movie: 110553, Rating: 2.0
Rank: 1285, Movie: 4368, Rating: 2.0
Rank: 1286, Movie: 86644, Rating: 2.0
Rank: 1287, Movie: 62394, Rating: 2.0
Rank: 1288, Movie: 160954, Rating: 2.0
Rank: 1289, Movie: 46335, Rating: 2.0
Rank: 1290, Movie: 136864, Rating: 2.0
Rank: 1291, Movie: 6615, Rating: 2.0
Rank: 1292, Movie: 56801, Rating: 2.0
Rank: 1293, Movie: 104374, Rating: 1.9858377035486354
Rank: 1294, Movie: 5283, Rating: 1.9736193870677852
Rank: 1295, Movie: 69526, Rating: 1.9472387741355703
Rank: 1296, Movie: 5266, Rating: 1.9446592606515665
Rank: 1297, Movie: 2699, Rating: 1.9326435092385685
Rank: 1298, Movie: 76175, Rating: 1.9024245256308858
Rank: 1299, Movie: 6503, Rating: 1.8999054954635735
Rank: 1300, Movie: 68073, Rating: 1.8841681234051004
Rank: 1301, Movie: 53464, Rating: 1.875
Rank: 1302, Movie: 71745, Rating: 1.858275259280648
Rank: 1303, Movie: 172, Rating: 1.8571428571428572
Rank: 1304, Movie: 8529, Rating: 1.8403854596526563
Rank: 1305, Movie: 46972, Rating: 1.8292916418526528
Rank: 1306, Movie: 3646, Rating: 1.8067596096583045
Rank: 1307, Movie: 39414, Rating: 1.7905100815345956
Rank: 1308, Movie: 6281, Rating: 1.7902832459290272
Rank: 1309, Movie: 109673, Rating: 1.7854057411284117
Rank: 1310, Movie: 3981, Rating: 1.7854057411284117
Rank: 1311, Movie: 4992, Rating: 1.7854057411284117
Rank: 1312, Movie: 7150, Rating: 1.771243444677047
Rank: 1313, Movie: 185, Rating: 1.7709445000694195
Rank: 1314, Movie: 7004, Rating: 1.75
Rank: 1315, Movie: 7367, Rating: 1.733703795198366
Rank: 1316, Movie: 6294, Rating: 1.727038438633218
Rank: 1317, Movie: 784, Rating: 1.7177124344467705
Rank: 1318, Movie: 92420, Rating: 1.7145942588715886
Rank: 1319, Movie: 37380, Rating: 1.7111471079794631
Rank: 1320, Movie: 5528, Rating: 1.7111471079794631
Rank: 1321, Movie: 5419, Rating: 1.6920840617025503
Rank: 1322, Movie: 8907, Rating: 1.688490851870567
Rank: 1323, Movie: 2485, Rating: 1.688490851870567
Rank: 1324, Movie: 6367, Rating: 1.688490851870567
Rank: 1325, Movie: 160, Rating: 1.6666666666666667
Rank: 1326, Movie: 1556, Rating: 1.6666666666666667
Rank: 1327, Movie: 51077, Rating: 1.6666666666666667
Rank: 1328, Movie: 27793, Rating: 1.6666666666666667
Rank: 1329, Movie: 3754, Rating: 1.6666666666666667
Rank: 1330, Movie: 44972, Rating: 1.6666666666666667
Rank: 1331, Movie: 5094, Rating: 1.6666666666666667
Rank: 1332, Movie: 6550, Rating: 1.6666666666666667
Rank: 1333, Movie: 31221, Rating: 1.6666666666666667
Rank: 1334, Movie: 48877, Rating: 1.5909871871222607
Rank: 1335, Movie: 53322, Rating: 1.5750000000000002
Rank: 1336, Movie: 7007, Rating: 1.5750000000000002
Rank: 1337, Movie: 149352, Rating: 1.5283245929027294
Rank: 1338, Movie: 68659, Rating: 1.5283245929027294
Rank: 1339, Movie: 53993, Rating: 1.5283245929027294
Rank: 1340, Movie: 129354, Rating: 1.5283245929027294
Rank: 1341, Movie: 5943, Rating: 1.518706444460486
Rank: 1342, Movie: 3316, Rating: 1.5141622964513648
Rank: 1343, Movie: 455, Rating: 1.5
Rank: 1344, Movie: 1438, Rating: 1.5
Rank: 1345, Movie: 3826, Rating: 1.491243814563832
Rank: 1346, Movie: 6888, Rating: 1.375
Rank: 1347, Movie: 100163, Rating: 1.3651050771281878
Rank: 1348, Movie: 36401, Rating: 1.3651050771281878
Rank: 1349, Movie: 3784, Rating: 1.3651050771281878
Rank: 1350, Movie: 5784, Rating: 1.3651050771281878
Rank: 1351, Movie: 79553, Rating: 1.3651050771281878
Rank: 1352, Movie: 355, Rating: 1.3333333333333333
Rank: 1353, Movie: 788, Rating: 1.3333333333333333
Rank: 1354, Movie: 50601, Rating: 1.3333333333333333
Rank: 1355, Movie: 6793, Rating: 1.3333333333333333
Rank: 1356, Movie: 43928, Rating: 1.2857142857142858
Rank: 1357, Movie: 149354, Rating: 1.271243444677047
Rank: 1358, Movie: 3987, Rating: 1.271243444677047
Rank: 1359, Movie: 7154, Rating: 1.25
Rank: 1360, Movie: 1882, Rating: 1.2157724225360438
Rank: 1361, Movie: 45666, Rating: 1.1932403903416955
Rank: 1362, Movie: 8372, Rating: 1.0190630462769128
Rank: 1363, Movie: 6338, Rating: 1.0190630462769128
Rank: 1364, Movie: 112911, Rating: 1.0190630462769128
Rank: 1365, Movie: 80693, Rating: 1.0141622964513648
Rank: 1366, Movie: 42011, Rating: 1.0
Rank: 1367, Movie: 1499, Rating: 1.0
Rank: 1368, Movie: 92938, Rating: 1.0
Rank: 1369, Movie: 7155, Rating: 1.0
Rank: 1370, Movie: 93270, Rating: 0.9858377035486354
Rank: 1371, Movie: 132046, Rating: 0.7570811482256824
Rank: 1372, Movie: 3593, Rating: 0.7570811482256824
Rank: 1373, Movie: 45732, Rating: 0.7570811482256824
Rank: 1374, Movie: 4054, Rating: 0.75
Rank: 1375, Movie: 51412, Rating: 0.5527612258644294
Rank: 1376, Movie: 4248, Rating: 0.5
Rank: 1377, Movie: 5530, Rating: 0.5
